bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1933030,2187,HB1,4,Passed,2025-01-23,"Feed Bill","Feed Bill",0,,2025-01-23,"Signed by Governor - Chapter 1 - Jan. 23",https://legiscan.com/NM/bill/HB1/2025,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legtype=B&legno=1&year=25
1933085,2187,HB2,4,Passed,2025-04-11,"General Appropriation Act Of 2025","General Appropriation Act Of 2025",0,,2025-04-11,"Signed by Governor - Chapter 160 - Apr. 11",https://legiscan.com/NM/bill/HB2/2025,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legtype=B&legno=2&year=25
1964378,2187,HB3,1,Introduced,2025-02-10,"Dept. Of Transportation Act Of 2025","Dept. Of Transportation Act Of 2025",0,,2025-02-21,"Succeeding entries: H 2",https://legiscan.com/NM/bill/HB3/2025,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legtype=B&legno=3&year=25
1933245,2187,HB4,1,Introduced,2025-01-21,"Criminal Competency & Treatment","Criminal Competency & Treatment",2176,"House Judiciary",2025-01-29,"HCPAC: Reported by committee with Do Pass recommendation with amendment(s)",https://legiscan.com/NM/bill/HB4/2025,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legtype=B&legno=4&year=25
1967957,2187,HB5,4,Passed,2025-03-21,"Office Of Child Advocate Act","Office Of Child Advocate Act",0,,2025-03-21,"Signed by Governor - Chapter 13 - Mar. 21",https://legiscan.com/NM/bill/HB5/2025,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legtype=B&legno=5&year=25
1931954,2187,HB6,4,Passed,2025-04-09,"Irb Project Minimum Wage","Irb Project Minimum Wage",0,,2025-04-09,"Signed by Governor - Chapter 132 - Apr. 9",https://legiscan.com/NM/bill/HB6/2025,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legtype=B&legno=6&year=25
1962917,2187,HB7,2,Engrossed,2025-03-15,"Children's Future Act & Fund","Children's Future Act & Fund",0,,2025-03-20,"STBTC: Reported by committee with Do Pass recommendation with amendment(s)",https://legiscan.com/NM/bill/HB7/2025,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legtype=B&legno=7&year=25
1964164,2187,HB8,4,Passed,2025-02-27,"Criminal Competency & Treatment","Criminal Competency & Treatment",0,,2025-02-27,"Signed by Governor - Chapter 4 - Feb. 27",https://legiscan.com/NM/bill/HB8/2025,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legtype=B&legno=8&year=25
1967863,2187,HB9,2,Engrossed,2025-03-07,"Immigrant Safety Act","Immigrant Safety Act",2190,"Senate Judiciary",2025-03-15,"SHPAC: Reported by committee with Do Pass recommendation",https://legiscan.com/NM/bill/HB9/2025,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legtype=B&legno=9&year=25
1936321,2187,HB10,4,Passed,2025-04-08,"Rld Cannabis Enforcement","Rld Cannabis Enforcement",0,,2025-04-08,"Signed by Governor - Chapter 85 - Apr. 8",https://legiscan.com/NM/bill/HB10/2025,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legtype=B&legno=10&year=25
